what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328526829642
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328526829698
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328526829729
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328526829777
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1328526829778
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328526829817
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328526829832
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328526829850
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328526829891
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1328526829956
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1328526829997
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328526830041
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328526830041
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1328526830072
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328526830073
os,sysinfo,,,"win32",1328526830077
arch,sysinfo,,,"x86_64",1328526830077
ws,sysinfo,,,"win32",1328526830077
locale,sysinfo,,,"en_GB",1328526830077
processors,sysinfo,,,"4",1328526830077
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328526830077
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1328526830077
java.specification.name,sysinfo,,,"Java Platform API Specification",1328526830077
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328526830077
java.specification.version,sysinfo,,,"1.6",1328526830077
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1328526830077
java.version,sysinfo,,,"1.6.0_22",1328526830077
java.vm.info,sysinfo,,,"mixed mode",1328526830077
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328526830077
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328526830077
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328526830077
java.vm.specification.version,sysinfo,,,"1.0",1328526830077
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1328526830077
java.vm.version,sysinfo,,,"17.1-b03",1328526830077
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328526830189
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328526830659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526835914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526861771
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526864752
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526864818
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328526869445
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526873807
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1328526878095
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1328526878097
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1328526878213
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1328526878279
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526881909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526885118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526890323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526890668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526895541
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328526896027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526912869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526915782
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328526915793
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526920619
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328526920929
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1328526932080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526932739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526945497
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328526946299
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526953457
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328526958299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526959082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526960875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328526965937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328526967438
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526971962
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526972121
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526972764
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526974397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526978611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527026973
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328527032444
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328527047363
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328527047465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328527052004
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328527055544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328527057163
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328527064027
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1328527071543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527075182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527087613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527094778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527106802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527109126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527109914
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328527119337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527133970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527135693
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1328527138849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328527148234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528221582
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328528223532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528226982
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328528230915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528231052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328528231120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528241856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528245823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328528245831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528256501
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328528264386
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1328528264570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528274897
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1328528274925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528285770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528345278
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328528360874
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328528360942
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328528362559
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328528362766
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328528362803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328528364296
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328528366613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528369512
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328528374038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528374068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328528374090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528377840
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328528378888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528378920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328528378948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528382909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528387078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528388842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528904359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528908880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528929352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328528929363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528931440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528935752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528938284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528951356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528963413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528979877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1328528979887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528980950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528988375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328528999809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328529028366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328529029534
